0.9999907700,0.0042749444,0.0004297424,0.0042763486,-0.9999853401,-0.0033215226,0.0004155368,0.0033233297,-0.9999943914
0.9999906134,0.0043116536,0.0004275471,0.0043130882,-0.9999848732,-0.0034132989,0.0004128237,0.0034151109,-0.9999940833
0.9999903761,0.0043662493,0.0004284355,0.0043677442,-0.9999841508,-0.0035525987,0.0004129172,0.0035544358,-0.9999935977
0.9999902966,0.0043842906,0.0004298013,0.0043858096,-0.9999839043,-0.0035994254,0.0004140135,0.0036012755,-0.9999934297
0.9999901370,0.0044201195,0.0004339890,0.0044216928,-0.9999834026,-0.0036936635,0.0004176554,0.0036955460,-0.9999930842
0.9999899770,0.0044555877,0.0004399931,0.0044572231,-0.9999828894,-0.0037886766,0.0004231048,0.0037905997,-0.9999927261
0.9999898168,0.0044906413,0.0004478026,0.0044923473,-0.9999823648,-0.0038844417,0.0004303511,0.0038864138,-0.9999923553
0.9999895762,0.0045423983,0.0004627319,0.0045442265,-0.9999815561,-0.0040295747,0.0004444194,0.0040316354,-0.9999917742
0.9999894960,0.0045594288,0.0004685159,0.0045613021,-0.9999812805,-0.0040783733,0.0004499120,0.0040804675,-0.9999915736
0.9999893357,0.0045931417,0.0004812712,0.0045951123,-0.9999807202,-0.0041766297,0.0004620780,0.0041787967,-0.9999911620
0.9999891755,0.0046263740,0.0004955903,0.0046284513,-0.9999801473,-0.0042757953,0.0004757991,0.0042780429,-0.9999907359
