0.0104804539,-0.0549496668,-1.3220456224
0.0107690329,-0.0556053192,-1.3221436204
0.0111824835,-0.0565235344,-1.3222521014
0.0113211974,-0.0568063132,-1.3222674770
0.0116010888,-0.0573325340,-1.3222684614
0.0118822964,-0.0578144068,-1.3222252175
0.0121862446,-0.0582428420,-1.3221124542
0.0126329293,-0.0588554000,-1.3219007311
0.0127847095,-0.0590519476,-1.3218095094
0.0130984144,-0.0594325535,-1.3215950915
0.0134196028,-0.0598055680,-1.3213378095
0.0137728005,-0.0601528962,-1.3210085048
0.0143018485,-0.0607154264,-1.3204778001
0.0144852395,-0.0609091592,-1.3202804970
0.0148680924,-0.0613002666,-1.3198538668
0.0152603497,-0.0617093536,-1.3193896821
0.0156857440,-0.0621223709,-1.3188589532
0.0163326532,-0.0627949125,-1.3180265608
0.0165555516,-0.0630174748,-1.3177275655
0.0170126472,-0.0634477164,-1.3170980751
0.0174813747,-0.0638667527,-1.3164237886
0.0179767042,-0.0642546677,-1.3156820532
0.0187250697,-0.0648358832,-1.3145253360
0.0189783130,-0.0650207455,-1.3141202212
0.0194986784,-0.0653678265,-1.3132760296
0.0200240651,-0.0656915501,-1.3123905122
0.0205760006,-0.0659714155,-1.3114372371
0.0213944620,-0.0663818856,-1.3099771053
0.0216693608,-0.0665085848,-1.3094729962
0.0222282478,-0.0667341816,-1.3084353685
0.0227910958,-0.0669378970,-1.3073601494
0.0233767503,-0.0670971753,-1.3062209530
0.0242352769,-0.0673295040,-1.3044954695
0.0245216493,-0.0673976271,-1.3039058271
0.0251034426,-0.0675096506,-1.3026992393
0.0256772273,-0.0676016728,-1.3014663105
0.0262720017,-0.0676507713,-1.3001726517
0.0271433026,-0.0677226942,-1.2982199861
0.0274324205,-0.0677380308,-1.2975564031
0.0280166918,-0.0677468959,-1.2962056354
0.0285937056,-0.0677375586,-1.2948290499
0.0291922264,-0.0676861362,-1.2933917858
0.0300694042,-0.0676073579,-1.2912249253
0.0303578975,-0.0675739933,-1.2904920911
0.0309448333,-0.0674850002,-1.2889998366
0.0315280868,-0.0673766428,-1.2874782402
0.0321335563,-0.0672286572,-1.2858958279
0.0330200879,-0.0670070192,-1.2835100640
0.0333134146,-0.0669258389,-1.2827029791
0.0339062483,-0.0667448777,-1.2810635719
0.0344953003,-0.0665483065,-1.2793951338
0.0351011382,-0.0663099197,-1.2776701360
0.0359920004,-0.0659626229,-1.2750663897
0.0362887410,-0.0658409754,-1.2741847216
0.0368916557,-0.0655782201,-1.2723940852
0.0374915773,-0.0653049782,-1.2705740075
0.0381091898,-0.0649949235,-1.2686956034
0.0390288502,-0.0645487706,-1.2658522762
0.0393363122,-0.0643979264,-1.2648895569
0.0399607760,-0.0640793343,-1.2629375948
0.0405873101,-0.0637570376,-1.2609517440
0.0412309123,-0.0634016257,-1.2589095569
0.0421973975,-0.0628982054,-1.2558150745
0.0425230077,-0.0627305949,-1.2547669908
0.0431826149,-0.0623808178,-1.2526444397
0.0438461620,-0.0620326537,-1.2504889592
0.0445192369,-0.0616529274,-1.2482838139
0.0455388314,-0.0611218637,-1.2449406586
0.0458808553,-0.0609471020,-1.2438106977
0.0465736171,-0.0605826990,-1.2415267606
0.0472676988,-0.0602262755,-1.2392126280
0.0479683604,-0.0598345218,-1.2368534759
0.0490354751,-0.0592908789,-1.2332762655
0.0493937005,-0.0591127876,-1.2320691065
0.0501151307,-0.0587395564,-1.2296345029
0.0508342176,-0.0583766535,-1.2271739911
0.0515535547,-0.0579764011,-1.2246764947
0.0526446647,-0.0574196837,-1.2208967984
0.0530087391,-0.0572378680,-1.2196247427
0.0537401265,-0.0568536118,-1.2170630132
0.0544637221,-0.0564787230,-1.2144823617
0.0551784116,-0.0560612233,-1.2118728783
0.0562608717,-0.0554786770,-1.2079301582
0.0566200462,-0.0552875800,-1.2066062934
0.0573365846,-0.0548801734,-1.2039463652
0.0580408533,-0.0544830860,-1.2012712616
0.0587282889,-0.0540372147,-1.1985767127
0.0597658382,-0.0534081909,-1.1945104099
0.0601073799,-0.0532003927,-1.1931483664
0.0607870491,-0.0527557259,-1.1904129918
0.0614518637,-0.0523206390,-1.1876669053
0.0626120965,-0.0514602504,-1.1826996071
0.0630606862,-0.0511344313,-1.1807456418
0.0633771522,-0.0509038569,-1.1793533505
0.0640060964,-0.0504103634,-1.1765582838
0.0645716294,-0.0499125140,-1.1737631979
0.0651570076,-0.0493717507,-1.1709478612
0.0660435920,-0.0485967463,-1.1667013157
0.0663339483,-0.0483400332,-1.1652797619
0.0669112929,-0.0477921543,-1.1624249281
0.0674832777,-0.0472562866,-1.1595518744
0.0684401539,-0.0462769785,-1.1546642786
0.0689123690,-0.0458155176,-1.1522671795
0.0692008350,-0.0455348061,-1.1507956667
0.0697834711,-0.0449412386,-1.1478326384
0.0703298064,-0.0443516434,-1.1448516887
0.0709015251,-0.0437193348,-1.1418400336
0.0717929596,-0.0428125475,-1.1372779795
0.0720909592,-0.0425133500,-1.1357463100
0.0726955584,-0.0418861219,-1.1326607968
0.0733015922,-0.0412741625,-1.1295515916
0.0743450263,-0.0401639069,-1.1241746147
0.0748424802,-0.0396671655,-1.1216540789
0.0751585008,-0.0393566041,-1.1200558156
0.0758030810,-0.0387097558,-1.1168354530
0.0764171733,-0.0380707612,-1.1135917295
0.0775725053,-0.0369174590,-1.1078409005
0.0780845674,-0.0364402715,-1.1053405853
0.0784279176,-0.0361265279,-1.1036702124
0.0791297264,-0.0354767554,-1.1003041518
0.0798024072,-0.0348373776,-1.0969135990
