p_x,p_y,p_z,v_x,v_y,v_z,r11,r12,r13,r21,r22,r23,r31,r32,r33
0.535574,-0.0252123,0.842825,0.263105,-0.0100973,-0.147641,0.997707,-0.0610387,0.0292326,0.0579699,0.993663,0.0962955,-0.0349251,-0.0943801,0.994923
0.535709,-0.0251794,0.842752,0.263269,-0.0101506,-0.14839,0.997714,-0.0610151,0.0290522,0.0579582,0.99365,0.0964431,-0.0347522,-0.0945388,0.994914
0.535845,-0.0251464,0.842678,0.263384,-0.0101921,-0.149168,0.997721,-0.0609927,0.0288696,0.0579481,0.993636,0.0965899,-0.0345772,-0.0946968,0.994905
0.53598,-0.0251136,0.842604,0.263498,-0.0102333,-0.149946,0.997727,-0.0609703,0.0286869,0.057938,0.993622,0.0967368,-0.034402,-0.0948548,0.994897
0.536115,-0.0250807,0.842529,0.26361,-0.0102738,-0.150723,0.997734,-0.0609478,0.0285041,0.0579279,0.993609,0.0968836,-0.0342268,-0.0950129,0.994887
0.536249,-0.025048,0.842455,0.263696,-0.0103058,-0.151513,0.99774,-0.0609263,0.0283199,0.057919,0.993595,0.09703,-0.0340502,-0.0951704,0.994878
0.536384,-0.0250153,0.842379,0.26378,-0.0103371,-0.152303,0.997747,-0.0609047,0.0281356,0.0579101,0.993581,0.0971763,-0.0338735,-0.095328,0.994869
0.53652,-0.0249828,0.842303,0.263837,-0.0103506,-0.153099,0.997753,-0.0608846,0.0279495,0.0579029,0.993567,0.097322,-0.0336951,-0.095485,0.99486
0.536655,-0.0249502,0.842227,0.26389,-0.0103636,-0.153896,0.99776,-0.0608644,0.0277632,0.0578957,0.993553,0.0974676,-0.0335165,-0.0956419,0.994851
0.536789,-0.0249176,0.842151,0.263943,-0.010376,-0.154692,0.997766,-0.0608442,0.0275769,0.0578886,0.993539,0.0976132,-0.0333379,-0.0957988,0.994842
0.536923,-0.0248852,0.842074,0.263981,-0.0103727,-0.155486,0.997773,-0.060825,0.0273894,0.0578826,0.993525,0.0977583,-0.0331582,-0.0959552,0.994833
0.537058,-0.0248526,0.841997,0.264018,-0.0103687,-0.156281,0.997779,-0.0608058,0.0272019,0.0578766,0.993512,0.0979034,-0.0329785,-0.0961116,0.994824
0.537193,-0.0248203,0.841919,0.264049,-0.010338,-0.157056,0.997785,-0.060788,0.0270132,0.0578723,0.993498,0.0980476,-0.0327977,-0.0962672,0.994815
0.537327,-0.0247879,0.841841,0.264078,-0.0103068,-0.157832,0.997791,-0.0607702,0.0268244,0.0578681,0.993484,0.0981918,-0.0326167,-0.0964227,0.994806
0.537461,-0.0247556,0.841763,0.264107,-0.0102752,-0.158607,0.997797,-0.0607523,0.0266355,0.0578638,0.99347,0.0983359,-0.0324357,-0.0965781,0.994797
0.537595,-0.0247233,0.841684,0.264128,-0.0102234,-0.159369,0.997803,-0.0607355,0.026446,0.0578607,0.993456,0.0984794,-0.0322541,-0.0967329,0.994788
0.537728,-0.0246911,0.841605,0.264148,-0.0101716,-0.160131,0.99781,-0.0607185,0.0262565,0.0578576,0.993442,0.0986228,-0.0320725,-0.0968876,0.994778
0.537863,-0.0246589,0.841526,0.264175,-0.0100873,-0.16086,0.997815,-0.060703,0.0260666,0.0578559,0.993427,0.0987649,-0.0318906,-0.097041,0.994769
0.537996,-0.0246266,0.841446,0.264201,-0.0100022,-0.161588,0.997821,-0.0606874,0.0258766,0.0578543,0.993413,0.098907,-0.0317086,-0.0971944,0.99476
0.53813,-0.0245943,0.841366,0.264225,-0.00991685,-0.162317,0.997827,-0.0606718,0.0256866,0.0578528,0.993399,0.0990491,-0.0315265,-0.0973478,0.994751
0.538263,-0.024562,0.841285,0.264256,-0.0098093,-0.16302,0.997833,-0.060657,0.0254966,0.0578521,0.993385,0.0991901,-0.0313446,-0.0975002,0.994742
0.538396,-0.0245296,0.841204,0.264285,-0.00970108,-0.163723,0.997839,-0.0606422,0.0253066,0.0578515,0.993371,0.0993312,-0.0311626,-0.0976525,0.994733
0.53853,-0.0244974,0.841123,0.264326,-0.00956206,-0.164392,0.997844,-0.0606286,0.0251173,0.0578521,0.993357,0.0994705,-0.0309812,-0.097803,0.994723
0.538663,-0.0244651,0.841041,0.264364,-0.00942248,-0.165059,0.99785,-0.0606149,0.0249277,0.0578528,0.993343,0.0996097,-0.0307996,-0.0979534,0.994714
0.538796,-0.0244328,0.84096,0.264401,-0.00928228,-0.165727,0.997855,-0.0606012,0.0247382,0.0578534,0.993329,0.0997489,-0.0306181,-0.0981038,0.994705
0.538928,-0.0244005,0.840878,0.264443,-0.00912183,-0.166374,0.997861,-0.0605882,0.0245493,0.0578548,0.993315,0.0998867,-0.0304372,-0.0982528,0.994696
0.539061,-0.0243681,0.840795,0.264483,-0.00896076,-0.167021,0.997866,-0.0605752,0.0243604,0.0578562,0.993301,0.100025,-0.0302562,-0.0984017,0.994687
0.539194,-0.0243357,0.840712,0.264526,-0.00877282,-0.167647,0.997872,-0.0605632,0.0241731,0.0578586,0.993288,0.10016,-0.0300769,-0.0985483,0.994678
0.539326,-0.0243031,0.840629,0.264567,-0.0085842,-0.168272,0.997877,-0.0605511,0.0239857,0.057861,0.993274,0.100296,-0.0298973,-0.0986949,0.994669
0.539459,-0.0242704,0.840546,0.264606,-0.00839502,-0.168897,0.997882,-0.060539,0.0237982,0.0578635,0.99326,0.100431,-0.0297178,-0.0988415,0.994659
0.539591,-0.0242377,0.840462,0.264643,-0.00818865,-0.169513,0.997887,-0.0605276,0.0236119,0.0578665,0.993246,0.100565,-0.0295394,-0.0989864,0.99465
0.539723,-0.024205,0.840378,0.264679,-0.00798216,-0.170128,0.997892,-0.0605161,0.0234256,0.0578695,0.993233,0.100699,-0.029361,-0.0991313,0.994641
0.539855,-0.0241724,0.840293,0.264707,-0.00775471,-0.17074,0.997897,-0.0605054,0.0232415,0.0578734,0.993219,0.10083,-0.0291847,-0.0992733,0.994632
0.539987,-0.0241397,0.840209,0.264732,-0.00752687,-0.171352,0.997902,-0.0604947,0.0230573,0.0578772,0.993205,0.100962,-0.0290082,-0.0994153,0.994623
0.540118,-0.024107,0.840124,0.264755,-0.00729851,-0.171964,0.997907,-0.060484,0.022873,0.0578811,0.993192,0.101093,-0.0288317,-0.0995573,0.994614
0.54025,-0.0240741,0.840039,0.264765,-0.00705974,-0.172583,0.997912,-0.0604738,0.0226902,0.0578854,0.993178,0.101222,-0.0286567,-0.0996973,0.994605
0.540381,-0.0240412,0.839954,0.264773,-0.00682048,-0.173202,0.997917,-0.0604636,0.0225075,0.0578898,0.993165,0.101351,-0.0284817,-0.0998374,0.994596
0.540513,-0.0240079,0.839867,0.264758,-0.00657052,-0.173841,0.997921,-0.0604543,0.0223273,0.0578949,0.993152,0.101478,-0.0283092,-0.0999745,0.994587
0.540644,-0.0239747,0.839781,0.264739,-0.00632024,-0.174479,0.997926,-0.0604449,0.022147,0.0579,0.993139,0.101605,-0.0281365,-0.100112,0.994578
0.540775,-0.0239414,0.839695,0.26472,-0.00606978,-0.175118,0.99793,-0.0604355,0.0219667,0.0579051,0.993125,0.101731,-0.0279638,-0.100249,0.994569
0.540905,-0.023908,0.839608,0.264682,-0.00581262,-0.175774,0.997935,-0.0604266,0.021788,0.0579108,0.993112,0.101856,-0.0277927,-0.100384,0.994561
0.541036,-0.0238746,0.839521,0.264643,-0.00555509,-0.176429,0.997939,-0.0604177,0.0216093,0.0579164,0.993099,0.10198,-0.0276216,-0.100519,0.994552
0.541167,-0.0238413,0.839434,0.264567,-0.0052904,-0.177121,0.997944,-0.0604097,0.0214332,0.0579228,0.993086,0.102102,-0.027453,-0.100651,0.994543
0.541297,-0.0238077,0.839346,0.264488,-0.00502501,-0.177813,0.997948,-0.0604016,0.021257,0.0579292,0.993073,0.102224,-0.0272842,-0.100782,0.994534
0.541427,-0.023774,0.839258,0.264408,-0.00475933,-0.178505,0.997952,-0.0603936,0.0210808,0.0579356,0.99306,0.102345,-0.0271155,-0.100914,0.994526
0.541557,-0.0237402,0.83917,0.264305,-0.00449117,-0.17922,0.997956,-0.0603861,0.0209063,0.0579426,0.993048,0.102465,-0.0269484,-0.101044,0.994517
0.541687,-0.0237063,0.839081,0.264201,-0.00422251,-0.179935,0.99796,-0.0603786,0.0207317,0.0579495,0.993035,0.102585,-0.0267813,-0.101174,0.994508
0.541817,-0.0236725,0.838992,0.264063,-0.0039486,-0.180685,0.997964,-0.0603721,0.0205598,0.0579574,0.993022,0.102702,-0.0266166,-0.101301,0.9945
0.541946,-0.0236384,0.838902,0.263923,-0.00367386,-0.181435,0.997968,-0.0603656,0.0203877,0.0579652,0.99301,0.102818,-0.0264519,-0.101428,0.994491
0.542075,-0.0236043,0.838813,0.263782,-0.0033989,-0.182185,0.997972,-0.0603591,0.0202156,0.057973,0.992997,0.102935,-0.0262872,-0.101555,0.994483
0.542204,-0.02357,0.838722,0.263617,-0.00311934,-0.182957,0.997976,-0.0603532,0.0200452,0.0579815,0.992985,0.10305,-0.026124,-0.101679,0.994474
0.542332,-0.0235357,0.838632,0.263451,-0.00283961,-0.183728,0.99798,-0.0603473,0.0198747,0.0579899,0.992972,0.103165,-0.0259608,-0.101804,0.994466
0.542462,-0.0235014,0.838541,0.263264,-0.00255075,-0.184522,0.997983,-0.0603424,0.019707,0.0579993,0.99296,0.103277,-0.0258002,-0.101926,0.994457
0.54259,-0.023467,0.838449,0.263074,-0.0022618,-0.185316,0.997987,-0.0603376,0.019539,0.0580087,0.992948,0.103389,-0.0256395,-0.102047,0.994449
0.542718,-0.0234324,0.838358,0.262883,-0.00197229,-0.186109,0.99799,-0.0603327,0.0193711,0.0580181,0.992936,0.103501,-0.0254787,-0.102169,0.994441
0.542846,-0.0233976,0.838265,0.262679,-0.00167408,-0.186911,0.997994,-0.0603285,0.0192049,0.0580282,0.992924,0.103611,-0.0253197,-0.102289,0.994432
0.542973,-0.0233629,0.838173,0.262475,-0.00137599,-0.187714,0.997997,-0.0603243,0.0190386,0.0580382,0.992912,0.103721,-0.0251606,-0.102408,0.994424
0.543101,-0.0233281,0.83808,0.262261,-0.00106278,-0.18852,0.998001,-0.0603211,0.0188753,0.0580491,0.9929,0.103828,-0.0250043,-0.102525,0.994416
0.543228,-0.0232931,0.837986,0.262044,-0.000749154,-0.189325,0.998004,-0.060318,0.0187117,0.0580601,0.992888,0.103935,-0.0248478,-0.102641,0.994408
0.543355,-0.023258,0.837893,0.261827,-0.000435223,-0.190131,0.998007,-0.0603148,0.0185482,0.0580711,0.992876,0.104042,-0.0246913,-0.102757,0.9944
0.543481,-0.023223,0.837799,0.261608,-0.000108915,-0.190931,0.99801,-0.0603123,0.0183865,0.0580826,0.992864,0.104147,-0.0245366,-0.102871,0.994392
0.543608,-0.0231879,0.837704,0.261388,0.000217851,-0.191731,0.998013,-0.0603098,0.0182248,0.0580942,0.992853,0.104251,-0.024382,-0.102986,0.994384
0.543735,-0.0231525,0.837609,0.261176,0.000563873,-0.192513,0.998016,-0.0603083,0.0180665,0.0581065,0.992841,0.104353,-0.0242305,-0.103096,0.994376
0.54386,-0.0231171,0.837514,0.260962,0.000909808,-0.193294,0.998019,-0.0603067,0.017908,0.0581189,0.99283,0.104455,-0.0240789,-0.103207,0.994368
0.543986,-0.0230815,0.837418,0.260747,0.00125612,-0.194075,0.998022,-0.0603051,0.0177494,0.0581312,0.992819,0.104556,-0.0239272,-0.103318,0.994361
0.544111,-0.0230459,0.837322,0.260539,0.00161924,-0.19484,0.998025,-0.0603042,0.0175932,0.0581441,0.992807,0.104655,-0.0237778,-0.103426,0.994353
0.544237,-0.0230101,0.837226,0.260331,0.00198271,-0.195605,0.998028,-0.0603032,0.0174369,0.0581569,0.992796,0.104755,-0.0236283,-0.103534,0.994345
0.544362,-0.0229742,0.837129,0.260138,0.00236734,-0.196341,0.99803,-0.0603031,0.0172845,0.0581703,0.992785,0.10485,-0.0234826,-0.103638,0.994338
0.544487,-0.0229381,0.837032,0.259942,0.00275223,-0.197078,0.998033,-0.0603029,0.0171319,0.0581837,0.992774,0.104946,-0.0233366,-0.103742,0.99433
0.544612,-0.0229019,0.836934,0.259746,0.00313734,-0.197814,0.998036,-0.0603028,0.0169793,0.0581972,0.992764,0.105041,-0.0231907,-0.103847,0.994323
0.544736,-0.0228656,0.836837,0.25956,0.0035389,-0.198529,0.998038,-0.0603031,0.0168294,0.0582109,0.992753,0.105134,-0.0230473,-0.103948,0.994316
0.54486,-0.022829,0.836738,0.259373,0.00394107,-0.199244,0.998041,-0.0603034,0.0166794,0.0582247,0.992742,0.105227,-0.0229039,-0.10405,0.994308
0.544985,-0.0227923,0.836639,0.259205,0.00436416,-0.199928,0.998043,-0.0603044,0.0165339,0.0582388,0.992732,0.105316,-0.0227647,-0.104147,0.994301
0.545109,-0.0227555,0.836541,0.259034,0.00478737,-0.200612,0.998045,-0.0603053,0.0163882,0.0582529,0.992722,0.105405,-0.0226254,-0.104244,0.994294
0.545232,-0.0227186,0.836442,0.258862,0.0052105,-0.201296,0.998048,-0.0603063,0.0162425,0.058267,0.992711,0.105494,-0.022486,-0.104341,0.994287
0.545355,-0.0226814,0.836342,0.258698,0.00564724,-0.201963,0.99805,-0.0603076,0.0160998,0.0582813,0.992702,0.105579,-0.0223495,-0.104435,0.994281
0.545478,-0.0226443,0.836242,0.258534,0.00608385,-0.202629,0.998052,-0.0603089,0.015957,0.0582955,0.992692,0.105665,-0.022213,-0.104529,0.994274
0.545602,-0.0226068,0.836142,0.25838,0.00653611,-0.203276,0.998054,-0.0603107,0.0158192,0.0583099,0.992682,0.105747,-0.0220811,-0.104619,0.994267
0.545725,-0.0225693,0.836041,0.258224,0.00698816,-0.203923,0.998056,-0.0603125,0.0156812,0.0583244,0.992672,0.105828,-0.0219491,-0.104708,0.994261
0.545847,-0.0225316,0.83594,0.258068,0.00744037,-0.20457,0.998058,-0.0603142,0.0155432,0.0583388,0.992663,0.10591,-0.021817,-0.104797,0.994254
0.54597,-0.0224938,0.835839,0.25791,0.00790323,-0.205211,0.99806,-0.0603163,0.0154084,0.0583533,0.992654,0.105988,-0.021688,-0.104883,0.994248
0.546092,-0.0224557,0.835738,0.257753,0.00836642,-0.205853,0.998062,-0.0603183,0.0152736,0.0583678,0.992645,0.106066,-0.021559,-0.104969,0.994242
0.546214,-0.0224174,0.835636,0.257592,0.00883983,-0.206493,0.998064,-0.0603208,0.0151438,0.0583823,0.992636,0.10614,-0.0214347,-0.10505,0.994236
0.546336,-0.022379,0.835534,0.25743,0.0093131,-0.207132,0.998066,-0.0603232,0.0150138,0.0583968,0.992627,0.106214,-0.0213103,-0.105131,0.99423
0.546458,-0.0223404,0.835431,0.257267,0.00978664,-0.207772,0.998068,-0.0603257,0.0148839,0.0584113,0.992618,0.106287,-0.0211859,-0.105212,0.994224
0.546579,-0.0223017,0.835329,0.257096,0.0102629,-0.208416,0.998069,-0.0603283,0.0147572,0.0584258,0.99261,0.106357,-0.0210645,-0.10529,0.994218
0.546701,-0.0222629,0.835226,0.256924,0.0107391,-0.209061,0.998071,-0.060331,0.0146304,0.0584403,0.992602,0.106428,-0.0209431,-0.105367,0.994213
0.546822,-0.0222237,0.835122,0.25674,0.0112209,-0.209719,0.998073,-0.060334,0.0145087,0.0584548,0.992594,0.106493,-0.0208264,-0.10544,0.994208
0.546943,-0.0221844,0.835018,0.256553,0.0117025,-0.210377,0.998074,-0.060337,0.0143867,0.0584692,0.992586,0.106558,-0.0207095,-0.105512,0.994202
0.547064,-0.0221451,0.834915,0.256366,0.0121839,-0.211035,0.998076,-0.06034,0.0142648,0.0584837,0.992578,0.106624,-0.0205926,-0.105584,0.994197
0.547184,-0.0221056,0.83481,0.256167,0.0126668,-0.211705,0.998077,-0.0603433,0.014146,0.0584982,0.99257,0.106686,-0.0204787,-0.105653,0.994192
0.547305,-0.0220658,0.834706,0.255967,0.01315,-0.212375,0.998079,-0.0603465,0.0140272,0.0585128,0.992563,0.106748,-0.0203647,-0.105722,0.994187
0.547425,-0.0220258,0.8346,0.25575,0.0136349,-0.213068,0.99808,-0.0603502,0.0139131,0.0585273,0.992556,0.106805,-0.0202552,-0.105786,0.994183
0.547545,-0.0219858,0.834495,0.255531,0.0141196,-0.21376,0.998082,-0.0603538,0.0137988,0.0585418,0.992549,0.106862,-0.0201455,-0.105849,0.994178
0.547665,-0.0219455,0.834389,0.255312,0.0146045,-0.214452,0.998083,-0.0603574,0.0136846,0.0585563,0.992542,0.106919,-0.0200358,-0.105913,0.994174
0.547785,-0.0219052,0.834283,0.255079,0.0150899,-0.215158,0.998084,-0.0603613,0.0135732,0.0585709,0.992535,0.106973,-0.0199289,-0.105973,0.994169
0.547904,-0.0218647,0.834177,0.254846,0.0155753,-0.215865,0.998086,-0.0603651,0.0134619,0.0585855,0.992529,0.107026,-0.019822,-0.106033,0.994165
0.548024,-0.0218239,0.83407,0.254595,0.0160608,-0.216593,0.998087,-0.0603695,0.013355,0.0586002,0.992523,0.107075,-0.0197192,-0.106088,0.994161
0.548142,-0.021783,0.833963,0.254343,0.0165461,-0.21732,0.998088,-0.0603738,0.013248,0.0586148,0.992516,0.107124,-0.0196163,-0.106142,0.994157
0.548261,-0.0217419,0.833856,0.25409,0.0170314,-0.218048,0.998089,-0.060378,0.013141,0.0586295,0.99251,0.107172,-0.0195134,-0.106197,0.994154
0.54838,-0.0217006,0.833748,0.253834,0.0175199,-0.218782,0.99809,-0.0603826,0.0130368,0.0586442,0.992504,0.107218,-0.0194131,-0.106249,0.99415
0.548498,-0.0216593,0.83364,0.253577,0.0180082,-0.219515,0.998091,-0.0603872,0.0129325,0.058659,0.992499,0.107263,-0.0193128,-0.1063,0.994147
0.548616,-0.0216177,0.833531,0.253318,0.0185003,-0.220255,0.998092,-0.0603922,0.0128325,0.0586738,0.992493,0.107304,-0.0192165,-0.106346,0.994143
0.548734,-0.0215761,0.833422,0.253056,0.0189922,-0.220995,0.998093,-0.0603972,0.0127324,0.0586887,0.992488,0.107344,-0.0191201,-0.106392,0.99414
0.548851,-0.0215342,0.833313,0.252795,0.0194839,-0.221735,0.998094,-0.0604022,0.0126323,0.0587035,0.992483,0.107384,-0.0190236,-0.106438,0.994137
0.548969,-0.0214921,0.833204,0.252536,0.0199784,-0.222473,0.998095,-0.0604074,0.012535,0.0587184,0.992478,0.107421,-0.0189298,-0.10648,0.994135
0.549086,-0.0214499,0.833094,0.252277,0.0204725,-0.223211,0.998096,-0.0604127,0.0124377,0.0587333,0.992473,0.107458,-0.0188359,-0.106523,0.994132
0.549203,-0.0214075,0.832983,0.252029,0.0209749,-0.223938,0.998097,-0.0604183,0.0123446,0.0587482,0.992469,0.10749,-0.018746,-0.10656,0.99413
0.54932,-0.0213649,0.832873,0.251781,0.0214771,-0.224664,0.998098,-0.0604239,0.0122515,0.0587631,0.992465,0.107522,-0.018656,-0.106597,0.994127
0.549437,-0.0213223,0.832762,0.251531,0.0219789,-0.225391,0.998098,-0.0604295,0.0121583,0.058778,0.99246,0.107553,-0.018566,-0.106634,0.994125
0.549553,-0.0212795,0.83265,0.251293,0.0224874,-0.226105,0.998099,-0.0604353,0.0120679,0.0587929,0.992456,0.107581,-0.0184786,-0.106667,0.994123
0.549669,-0.0212364,0.832539,0.251055,0.0229961,-0.226819,0.9981,-0.0604411,0.0119776,0.0588078,0.992452,0.10761,-0.0183913,-0.106701,0.994121
0.549785,-0.0211931,0.832426,0.250843,0.0235167,-0.227508,0.998101,-0.0604471,0.0118918,0.0588225,0.992449,0.107633,-0.0183081,-0.106729,0.99412
0.549901,-0.0211498,0.832314,0.25063,0.0240368,-0.228196,0.998101,-0.0604532,0.0118059,0.0588372,0.992446,0.107655,-0.0182248,-0.106756,0.994118
0.550017,-0.0211063,0.832201,0.250416,0.0245567,-0.228885,0.998102,-0.0604592,0.01172,0.058852,0.992442,0.107678,-0.0181415,-0.106784,0.994117
0.550133,-0.0210623,0.832088,0.250219,0.0250827,-0.229558,0.998102,-0.0604653,0.0116373,0.0588665,0.992439,0.107697,-0.0180613,-0.106808,0.994116
0.550249,-0.0210182,0.831974,0.250021,0.0256081,-0.23023,0.998103,-0.0604714,0.0115545,0.0588811,0.992436,0.107717,-0.0179809,-0.106832,0.994114
0.550365,-0.0209735,0.83186,0.249104,0.0277476,-0.230944,0.998104,-0.0604773,0.0114796,0.0588947,0.992434,0.10773,-0.017908,-0.10685,0.994114
0.550479,-0.0209282,0.831746,0.248185,0.029886,-0.231658,0.998104,-0.0604832,0.0114046,0.0589083,0.992432,0.107744,-0.017835,-0.106868,0.994113
0.550593,-0.0208819,0.831632,0.247266,0.0320242,-0.232371,0.998105,-0.060489,0.0113296,0.0589219,0.99243,0.107757,-0.017762,-0.106885,0.994113
0.550706,-0.0208348,0.831517,0.24661,0.0334685,-0.233043,0.998105,-0.0604944,0.0112585,0.0589347,0.992428,0.107768,-0.0176926,-0.1069,0.994112
0.550819,-0.0207872,0.831402,0.245953,0.0349123,-0.233716,0.998106,-0.0604999,0.0111873,0.0589475,0.992426,0.107779,-0.0176232,-0.106915,0.994112
0.550933,-0.0207388,0.831286,0.245498,0.0358298,-0.234324,0.998106,-0.0605049,0.0111217,0.0589595,0.992424,0.107784,-0.0175589,-0.106924,0.994112
0.551045,-0.0206905,0.831171,0.24504,0.0367462,-0.234931,0.998106,-0.0605099,0.0110558,0.0589714,0.992423,0.107789,-0.0174944,-0.106933,0.994112
0.551157,-0.0206417,0.831055,0.244583,0.0376627,-0.235539,0.998107,-0.0605149,0.01099,0.0589833,0.992422,0.107795,-0.0174299,-0.106942,0.994112
0.551269,-0.0205925,0.830939,0.244171,0.0384054,-0.236112,0.998107,-0.0605199,0.0109267,0.058995,0.992421,0.107796,-0.0173677,-0.106948,0.994113
0.551381,-0.0205433,0.830822,0.243759,0.0391475,-0.236686,0.998108,-0.0605248,0.0108634,0.0590067,0.99242,0.107798,-0.0173055,-0.106953,0.994113
0.551493,-0.0204934,0.830705,0.243448,0.0397578,-0.23712,0.998108,-0.0605298,0.0108026,0.0590182,0.99242,0.107794,-0.0172454,-0.106952,0.994115
0.551604,-0.0204437,0.830589,0.243136,0.0403667,-0.237554,0.998108,-0.0605347,0.0107416,0.0590297,0.99242,0.107789,-0.0171852,-0.106951,0.994116
0.551715,-0.0203939,0.830472,0.242823,0.0409754,-0.237988,0.998109,-0.0605396,0.0106806,0.0590412,0.99242,0.107785,-0.0171249,-0.10695,0.994117
0.551826,-0.0203439,0.830354,0.242592,0.0415064,-0.238306,0.998109,-0.0605445,0.0106203,0.0590526,0.99242,0.107776,-0.017065,-0.106945,0.994118
0.551937,-0.0202938,0.830237,0.24236,0.0420372,-0.238625,0.998109,-0.0605494,0.01056,0.0590641,0.99242,0.107767,-0.0170052,-0.10694,0.99412
0.552048,-0.0202432,0.830119,0.242168,0.0425628,-0.238796,0.99811,-0.0605541,0.0105001,0.0590754,0.992421,0.107752,-0.0169454,-0.106928,0.994122
0.552158,-0.0201927,0.830002,0.241973,0.0430874,-0.238965,0.99811,-0.0605587,0.0104401,0.0590867,0.992422,0.107737,-0.0168854,-0.106916,0.994125
0.552268,-0.0201421,0.829884,0.241778,0.0436116,-0.239135,0.99811,-0.0605634,0.0103801,0.059098,0.992423,0.107721,-0.0168254,-0.106904,0.994127
0.552378,-0.0200913,0.829767,0.241641,0.0442222,-0.239163,0.998111,-0.0605678,0.0103202,0.0591092,0.992425,0.107701,-0.0167652,-0.106887,0.99413
0.552488,-0.0200403,0.829649,0.241504,0.0448323,-0.23919,0.998111,-0.0605722,0.0102603,0.0591203,0.992426,0.10768,-0.016705,-0.10687,0.994133
0.552598,-0.0199886,0.829531,0.241461,0.045686,-0.238959,0.998111,-0.0605758,0.0102007,0.0591308,0.992429,0.107651,-0.0166445,-0.106845,0.994136
0.552707,-0.0199371,0.829414,0.241417,0.0465383,-0.238727,0.998112,-0.0605794,0.0101409,0.0591412,0.992431,0.107622,-0.0165838,-0.106819,0.99414
0.552817,-0.0198853,0.829297,0.241372,0.0473901,-0.238495,0.998112,-0.060583,0.0100812,0.0591516,0.992434,0.107592,-0.0165232,-0.106793,0.994144
0.552926,-0.0198332,0.82918,0.241382,0.0484394,-0.238076,0.998113,-0.0605857,0.0100219,0.0591612,0.992437,0.107556,-0.0164624,-0.10676,0.994148
0.553036,-0.0197804,0.829063,0.241391,0.049489,-0.237657,0.998113,-0.0605884,0.00996259,0.0591708,0.992441,0.10752,-0.0164017,-0.106728,0.994153
0.553146,-0.0197268,0.828946,0.241469,0.0508388,-0.236966,0.998114,-0.060589,0.00990502,0.0591784,0.992445,0.107472,-0.0163418,-0.106683,0.994159
0.553256,-0.0196725,0.828829,0.241546,0.0521884,-0.236275,0.998114,-0.0605897,0.00984743,0.059186,0.99245,0.107425,-0.0162819,-0.106639,0.994164
0.553365,-0.0196178,0.828713,0.241622,0.053537,-0.235584,0.998115,-0.0605904,0.00978977,0.0591936,0.992455,0.107377,-0.0162219,-0.106595,0.99417
0.553475,-0.0195628,0.828597,0.241445,0.0554037,-0.234832,0.998115,-0.060589,0.00973444,0.0591991,0.992461,0.107319,-0.0161634,-0.106541,0.994177
0.553583,-0.0195071,0.828482,0.241266,0.0572692,-0.23408,0.998116,-0.0605876,0.00967904,0.0592045,0.992467,0.107261,-0.0161048,-0.106486,0.994184
0.553692,-0.0194502,0.828367,0.241258,0.0586438,-0.233213,0.998117,-0.0605839,0.00962808,0.0592074,0.992474,0.107192,-0.0160497,-0.10642,0.994192
0.553801,-0.0193931,0.828253,0.241248,0.0600171,-0.232346,0.998117,-0.0605802,0.00957705,0.0592102,0.992481,0.107123,-0.0159946,-0.106354,0.9942
